
BasicModel: Loading and testing schedule from file

Configuration: 

customers=Usuarios.txt
resources=Auxiliares.txt
services=clusters_originalLong/Servicios_lunes.txt
locations=clusters_originalLong/Cluster_completo_j12_colons.txt
solution=null
solutionVAR=null

Adding 0 additional subservices: 

# customer, serviceReference, dayOfWeek, minHour, minMinute, maxHour, maxMinute, duration, latitude, longitude
--------
9028,9028.0.11:00.120/0,0,7,0,20,0,120,40.39,-3.7623
9039,9039.0.09:00.120/0,0,7,0,20,0,120,40.398,-3.7483
9061,9061.0.07:15.60/0,0,7,0,8,15,60,40.397,-3.7393
9080,9080.0.10:15.120/0,0,7,0,20,0,120,40.393,-3.7517
9094,9094.0.11:30.120/0,0,7,0,20,0,120,40.468,-3.7222
9095,9095.0.09:00.60/0,0,8,0,10,0,60,40.427,-3.73
9097,9097.0.09:30.60/0,0,8,30,10,30,60,40.432,-3.7022
9099,9099.0.12:45.120/0,0,11,45,13,45,120,40.405,-3.7568
9108,9108.0.12:15.120/0,0,7,0,20,0,120,40.472,-3.7244
9116,9116.0.10:10.120/0,0,9,10,11,10,120,40.417,-3.7003
9118,9118.0.11:00.90/0,0,7,0,20,30,90,40.407,-3.7342
9135,9135.0.10:10.90/0,0,9,10,11,10,90,40.417,-3.7003
9136,9136.0.08:00.120/0,0,7,0,9,0,120,40.402,-3.7485
9140,9140.0.10:40.120/0,0,7,0,20,0,120,40.389,-3.756
9152,9152.0.10:00.120/0,0,9,0,11,0,120,40.43,-3.7222
9172,9172.0.10:10.90/0,0,9,10,11,10,90,40.417,-3.7003
9173,9173.0.08:30.30/0,0,8,30,8,30,30,40.393,-3.6637
9173,9173.0.08:30.60/0,0,8,30,8,30,60,40.393,-3.6637
9174,9174.0.08:00.120/0,0,7,0,9,0,120,40.401,-3.7553
9175,9175.0.09:00.120/0,0,7,0,20,0,120,40.379,-3.7635
9177,9177.0.07:00.60/0,0,7,0,7,0,60,40.46,-3.7111
9181,9181.0.08:20.60/0,0,7,20,9,20,60,40.38,-3.7792
9192,9192.0.10:10.120/0,0,7,0,20,0,120,40.376,-3.7775
9193,9193.0.11:15.120/0,0,7,0,20,0,120,40.417,-3.7003
9195,9195.0.10:00.120/0,0,7,0,20,0,120,40.417,-3.7003
9196,9196.0.09:00.90/0,0,8,0,10,0,90,40.431,-3.7018
9206,9206.0.12:45.90/0,0,11,45,13,45,90,40.425,-3.7041
9213,9213.0.09:00.120/0,0,7,0,20,0,120,40.454,-3.7174
9217,9217.0.14:50.60/0,0,7,0,21,0,60,40.415,-3.7083
9222,9222.0.09:00.120/0,0,7,0,20,0,120,40.414,-3.7287
9224,9224.0.20:00.30/0,0,19,0,21,0,30,40.393,-3.7658
9224,9224.0.07:20.60/0,0,7,0,8,20,60,40.393,-3.7658
9224,9224.0.09:10.120/0,0,8,10,10,10,120,40.393,-3.7658
9246,9246.0.08:00.120/0,0,7,0,9,0,120,40.404,-3.7428
9247,9247.0.08:50.60/0,0,7,50,9,50,60,40.409,-3.6985
9253,9253.0.08:00.90/0,0,7,0,9,0,90,40.429,-3.7086
9253,9253.0.14:20.60/0,0,13,20,15,20,60,40.429,-3.7086
9253,9253.0.20:30.30/0,0,19,30,21,30,30,40.429,-3.7086
9261,9261.0.21:00.30/0,0,21,0,21,0,30,40.395,-3.7633
9261,9261.0.08:00.60/0,0,8,0,8,0,60,40.395,-3.7633
9268,9268.0.13:00.120/0,0,7,0,20,0,120,40.392,-3.7562
9269,9269.0.12:15.105/0,0,11,15,13,15,105,40.674,-3.7783
9280,9280.0.12:30.120/0,0,7,0,20,0,120,40.377,-3.7682
9294,9294.0.16:00.30/0,0,16,0,16,0,30,40.417,-3.7003
9294,9294.0.08:00.60/0,0,8,0,8,0,60,40.417,-3.7003
9296,9296.0.09:00.120/0,0,7,0,20,0,120,40.554,-3.3258
9297,9297.0.09:50.60/0,0,8,50,10,50,60,40.426,-3.71
9326,9326.0.14:30.120/0,0,13,30,15,30,120,40.406,-3.7451
9340,9340.0.11:00.270/0,0,7,0,17,30,270,40.417,-3.7003
9340,9340.0.10:10.60/0,0,7,0,21,0,60,40.417,-3.7003
9345,9345.0.10:05.150/0,0,9,5,11,5,150,40.417,-3.7003
9347,9347.0.13:15.120/0,0,7,0,20,0,120,40.408,-3.7513
9355,9355.0.08:00.120/0,0,7,0,20,0,120,40.381,-3.7718
9366,9366.0.18:40.30/0,0,17,40,19,40,30,40.378,-3.7774
9366,9366.0.18:45.30/0,0,17,45,19,45,30,40.378,-3.7774
9366,9366.0.09:30.30/0,0,8,30,10,30,30,40.378,-3.7774
9366,9366.0.09:30.30/1,0,8,30,10,30,30,40.378,-3.7774
9366,9366.0.13:30.30/0,0,12,30,14,30,30,40.378,-3.7774
9366,9366.0.13:30.30/1,0,12,30,14,30,30,40.378,-3.7774
9368,9368.0.11:00.120/0,0,7,0,20,0,120,40.398,-3.7741
9369,9369.0.09:00.120/0,0,8,0,10,0,120,40.594,-3.9827
9379,9379.0.07:00.60/0,0,7,0,8,0,60,40.434,-3.7134
9393,9393.0.11:40.60/0,0,10,40,12,40,60,40.404,-3.7575
9400,9400.0.08:00.30/0,0,7,0,9,0,30,40.398,-3.7715
9429,9429.0.09:00.120/0,0,7,0,20,0,120,40.461,-3.7111
9434,9434.0.10:20.105/0,0,7,0,20,15,105,40.412,-3.6937
9438,9438.0.08:55.60/0,0,7,55,9,55,60,40.436,-3.7142
9442,9442.0.18:35.90/0,0,17,35,19,35,90,40.386,-3.7568
9452,9452.0.10:00.120/0,0,7,0,20,0,120,40.408,-3.7308
9459,9459.0.12:10.120/0,0,12,10,12,10,120,40.468,-3.7212
9467,9467.0.12:50.120/0,0,11,50,13,50,120,40.405,-3.7422
9471,9471.0.21:00.30/0,0,20,0,21,30,30,40.431,-3.7338
9471,9471.0.09:00.60/0,0,8,0,10,0,60,40.431,-3.7338
9473,9473.0.10:15.30/0,0,9,15,11,15,30,40.749,-3.7747
9473,9473.0.10:15.30/1,0,9,15,11,15,30,40.749,-3.7747
9473,9473.0.14:15.30/0,0,13,15,15,15,30,40.749,-3.7747
9473,9473.0.14:15.30/1,0,13,15,15,15,30,40.749,-3.7747
9473,9473.0.20:00.30/0,0,19,0,21,0,30,40.749,-3.7747
9496,9496.0.17:45.120/0,0,7,0,20,0,120,40.415,-3.7249
9515,9515.0.11:45.120/0,0,10,45,12,45,120,40.377,-3.7831
9520,9520.0.08:25.120/0,0,7,25,9,25,120,40.395,-3.7406
9523,9523.0.13:00.60/0,0,12,0,14,0,60,40.464,-3.7177
9523,9523.0.19:00.30/0,0,18,0,20,0,30,40.464,-3.7177
9524,9524.0.09:00.90/0,0,8,0,10,0,90,40.411,-3.708
9539,9539.0.08:00.120/0,0,7,0,20,0,120,40.417,-3.7003
9541,9541.0.12:40.120/0,0,7,0,20,0,120,40.396,-3.7513
9550,9550.0.07:00.120/0,0,7,0,7,0,120,40.398,-3.744
9556,9556.0.08:30.150/0,0,7,30,9,30,150,40.437,-3.7011
9558,9558.0.07:45.30/0,0,7,45,7,45,30,40.375,-3.7744
9558,9558.0.19:30.30/0,0,19,30,19,30,30,40.375,-3.7744
9568,9568.0.11:10.120/0,0,7,0,20,0,120,40.409,-3.7403
9573,9573.0.07:00.60/0,0,7,0,8,0,60,40.438,-3.701
9592,9592.0.08:00.60/0,0,8,0,8,0,60,40.377,-3.7795
9600,9600.0.08:30.30/0,0,7,30,9,30,30,40.412,-3.734
9600,9600.0.08:30.30/1,0,7,30,9,30,30,40.412,-3.734
9600,9600.0.17:00.30/0,0,16,0,18,0,30,40.412,-3.734
9606,9606.0.08:00.120/0,0,7,0,20,0,120,40.402,-3.7562
9607,9607.0.07:00.120/0,0,7,0,7,0,120,40.385,-3.757
9610,9610.0.09:00.120/0,0,7,0,20,0,120,40.275,-3.9275
9627,9627.0.07:45.120/0,0,7,0,8,45,120,40.43,-3.6232
9651,9651.0.12:15.60/0,0,11,15,13,15,60,40.406,-3.7372
9677,9677.0.11:20.120/0,0,7,0,20,0,120,40.417,-3.7003
9680,9680.0.08:00.120/0,0,7,0,20,0,120,40.383,-3.7798
9690,9690.0.08:00.120/0,0,7,0,9,0,120,40.426,-3.7147
9704,9704.0.20:00.30/0,0,19,0,21,0,30,40.407,-3.7493
9704,9704.0.09:00.60/0,0,8,0,10,0,60,40.407,-3.7493
9715,9715.0.09:00.120/0,0,7,0,20,0,120,40.427,-3.7171
9719,9719.0.07:50.120/0,0,7,0,20,0,120,40.432,-3.7049
9740,9740.0.08:30.30/0,0,7,30,9,30,30,40.403,-3.7017
9740,9740.0.14:00.60/0,0,13,0,15,0,60,40.403,-3.7017
9749,9749.0.08:30.120/0,0,7,30,9,30,120,40.403,-3.7021
9768,9768.0.10:40.60/0,0,7,0,21,0,60,40.417,-3.7094
9777,9777.0.12:20.120/0,0,7,0,20,0,120,40.378,-3.7652
9779,9779.0.09:00.120/0,0,8,0,10,0,120,40.169,-3.283
9788,9788.0.11:00.90/0,0,7,0,20,30,90,40.406,-3.7417
9796,9796.0.12:45.90/0,0,7,0,20,30,90,40.411,-3.7
9801,9801.0.13:30.120/0,0,12,30,14,30,120,40.429,-3.7038
9809,9809.0.12:00.120/0,0,7,0,20,0,120,40.434,-3.7009
9821,9821.0.15:50.60/0,0,14,50,16,50,60,40.417,-3.7003
9838,9838.0.08:40.180/0,0,7,40,9,40,180,40.437,-3.7084
9840,9840.0.14:00.60/0,0,7,0,21,0,60,40.441,-3.6977
9861,9861.0.10:00.90/0,0,9,0,11,0,90,40.417,-3.7003
9878,9878.0.09:30.120/0,0,7,0,20,0,120,40.438,-3.7141
9897,9897.0.13:00.60/0,0,12,0,14,0,60,40.43,-3.7222
9935,9935.0.09:30.30/0,0,8,30,10,30,30,40.464,-3.7103
9955,9955.0.13:35.90/0,0,7,0,20,30,90,40.407,-3.7127
9961,9961.0.11:10.120/0,0,10,10,12,10,120,40.395,-3.7396
9994,9994.0.11:00.60/0,0,10,0,12,0,60,40.442,-3.7041
9998,9998.0.08:30.180/0,0,7,30,9,30,180,40.413,-3.6958
10001,10001.0.08:00.60/0,0,7,0,9,0,60,40.395,-3.7439
10005,10005.0.08:00.120/0,0,7,0,20,0,120,40.396,-3.7459
10013,10013.0.13:00.120/0,0,12,0,14,0,120,40.462,-3.7101
10046,10046.0.11:50.120/0,0,7,0,20,0,120,40.417,-3.7003
10049,10049.0.18:55.30/0,0,18,55,18,55,30,40.403,-3.7478
10049,10049.0.08:00.90/0,0,8,0,8,0,90,40.403,-3.7478
10053,10053.0.12:00.60/0,0,11,0,13,0,60,40.428,-3.7326
10176,10176.0.09:10.60/0,0,8,10,10,10,60,40.417,-3.7003
10176,10176.0.20:10.30/0,0,19,10,21,10,30,40.417,-3.7003
10290,10290.0.20:10.30/0,0,19,10,21,10,30,40.445,-3.6983
10290,10290.0.09:10.60/0,0,8,10,10,10,60,40.445,-3.6983
10290,10290.0.14:40.60/0,0,13,40,15,40,60,40.445,-3.6983
10295,10295.0.12:20.120/0,0,7,0,20,0,120,40.392,-3.7611
10423,10423.0.07:30.60/0,0,7,0,8,30,60,40.397,-3.7469
10656,10656.0.11:30.120/0,0,7,0,20,0,120,40.405,-3.7014
10826,10826.0.11:00.120/0,0,7,0,20,0,120,40.376,-3.7718
10950,10950.0.11:40.90/0,0,7,0,20,30,90,40.407,-3.7127
11080,11080.0.10:00.60/0,0,9,0,11,0,60,40.428,-3.7326
11091,11091.0.11:45.120/0,0,10,45,12,45,120,40.402,-3.7491
11095,11095.0.10:05.120/0,0,7,0,20,0,120,40.403,-3.7494
11100,11100.0.14:30.30/0,0,13,30,15,30,30,40.464,-3.7186
11100,11100.0.08:00.60/0,0,7,0,9,0,60,40.464,-3.7186
11266,11266.0.08:30.60/0,0,8,30,8,30,60,40.408,-3.7343
11266,11266.0.20:20.60/0,0,20,20,20,20,60,40.408,-3.7343
11427,11427.0.08:00.60/0,0,7,0,9,0,60,40.41,-3.7399
11427,11427.0.17:30.60/0,0,16,30,18,30,60,40.41,-3.7399
11469,11469.0.12:20.120/0,0,7,0,20,0,120,40.411,-3.7346
11479,11479.0.07:30.60/0,0,7,0,8,30,60,40.434,-3.6999
11479,11479.0.19:15.30/0,0,18,15,20,15,30,40.434,-3.6999
11518,11518.0.10:05.90/0,0,9,5,11,5,90,40.408,-3.751
11537,11537.0.17:00.90/0,0,16,0,18,0,90,40.395,-3.7667
11538,11538.0.10:35.120/0,0,9,35,11,35,120,40.39,-3.7518
11538,11538.0.14:00.60/0,0,13,0,15,0,60,40.39,-3.7518
11538,11538.0.10:40.60/0,0,9,40,11,40,60,40.39,-3.7518
11548,11548.0.08:00.120/0,0,7,0,9,0,120,40.39,-3.7557
11560,11560.0.08:30.60/0,0,7,30,9,30,60,40.406,-3.7511
11585,11585.0.12:10.120/0,0,11,10,13,10,120,40.411,-3.7384
11591,11591.0.12:00.120/0,0,7,0,20,0,120,40.395,-3.7569
11595,11595.0.09:30.30/0,0,8,30,10,30,30,40.387,-3.7571
11612,11612.0.13:00.60/0,0,7,0,21,0,60,40.395,-3.7688
11625,11625.0.08:00.60/0,0,7,0,9,0,60,40.385,-3.7573
11685,11685.0.11:30.120/0,0,7,0,20,0,120,40.463,-3.719
11699,11699.0.08:30.60/0,0,7,30,9,30,60,40.464,-3.7186
11701,11701.0.12:30.120/0,0,7,0,20,0,120,40.463,-3.7181
11706,11706.0.00:00.120/0,0,7,0,20,0,120,40.462,-3.7101
11744,11744.0.19:30.30/0,0,18,30,20,30,30,40.444,-3.7005
11744,11744.0.19:30.30/1,0,18,30,20,30,30,40.444,-3.7005
11744,11744.0.09:00.60/0,0,8,0,10,0,60,40.444,-3.7005
11747,11747.0.13:00.120/0,0,12,0,14,0,120,40.458,-3.7843
11756,11756.0.12:00.120/0,0,7,0,20,0,120,40.404,-3.7315
11789,11789.0.10:00.120/0,0,7,0,20,0,120,40.435,-3.7114
11838,11838.0.07:30.120/0,0,7,30,7,30,120,40.431,-3.7366
11842,11842.0.07:45.60/0,0,7,45,7,45,60,40.409,-3.7271
11862,11862.0.11:20.120/0,0,7,0,20,0,120,40.407,-3.7379
11896,11896.0.08:15.90/0,0,7,15,9,15,90,40.417,-3.7003
11906,11906.0.09:40.120/0,0,7,0,20,0,120,40.392,-3.7569
11929,11929.0.10:30.60/0,0,9,30,11,30,60,40.41,-3.7325
11936,11936.0.11:30.60/0,0,10,30,12,30,60,40.411,-3.7334
11966,11966.0.13:30.120/0,0,7,0,20,0,120,40.428,-3.735
11969,11969.0.11:10.120/0,0,10,10,12,10,120,40.444,-3.6972
11990,11990.0.18:30.30/0,0,17,30,19,30,30,40.434,-3.7134
11990,11990.0.14:20.30/0,0,13,20,15,20,30,40.434,-3.7134
11990,11990.0.11:30.30/0,0,10,30,12,30,30,40.434,-3.7134
12008,12008.0.08:00.60/0,0,7,0,21,0,60,40.468,-3.7172
12013,12013.0.12:00.120/0,0,7,0,20,0,120,40.385,-3.757
12017,12017.0.13:20.105/0,0,7,0,20,15,105,40.417,-3.7003
12020,12020.0.09:30.30/0,0,8,30,10,30,30,40.436,-3.71
12030,12030.0.12:30.120/0,0,7,0,20,0,120,40.374,-3.7638
12031,12031.0.11:10.120/0,0,7,0,20,0,120,40.417,-3.7003
12037,12037.0.10:10.120/0,0,7,0,20,0,120,40.458,-3.7843
12047,12047.0.12:50.120/0,0,11,50,13,50,120,40.38,-3.7649
12048,12048.0.11:10.90/0,0,10,10,12,10,90,40.436,-3.7105
12050,12050.0.09:40.60/0,0,8,40,10,40,60,40.381,-3.7776
12055,12055.0.11:00.120/0,0,10,0,12,0,120,40.458,-3.7835
12060,12060.0.08:00.60/0,0,8,0,8,0,60,40.428,-3.7185
12064,12064.0.10:10.120/0,0,7,0,20,0,120,40.376,-3.7775
12093,12093.0.08:00.60/0,0,7,0,9,0,60,40.406,-3.7243
12095,12095.0.18:00.120/0,0,17,0,19,0,120,40.41,-3.7243
12096,12096.0.12:00.30/0,0,7,0,21,30,30,40.436,-3.7079
12097,12097.0.14:20.60/0,0,13,20,15,20,60,40.437,-3.7083
12098,12098.0.20:00.120/0,0,19,0,20,0,120,40.402,-3.7607
12114,12114.0.07:50.60/0,0,7,50,7,50,60,40.401,-3.7502
12120,12120.0.10:05.120/0,0,7,0,20,0,120,40.437,-3.7085
12120,12120.0.08:50.60/0,0,7,0,21,0,60,40.437,-3.7085
12136,12136.0.09:00.120/0,0,7,0,20,0,120,40.422,-3.6985
12137,12137.0.12:00.90/0,0,7,0,20,30,90,40.423,-3.7023
12154,12154.0.12:45.120/0,0,7,0,20,0,120,40.391,-3.7462
12161,12161.0.10:10.120/0,0,9,10,11,10,120,40.417,-3.7003
12173,12173.0.08:30.60/0,0,7,30,9,30,60,40.379,-3.7818
12181,12181.0.08:00.120/0,0,7,0,20,0,120,40.401,-3.7476
12221,12221.0.12:10.120/0,0,11,10,13,10,120,40.442,-3.7041
12233,12233.0.09:10.120/0,0,7,0,20,0,120,40.405,-3.7409
12240,12240.0.08:30.120/0,0,7,30,9,30,120,40.41,-3.7378
12280,12280.0.10:00.60/0,0,9,0,11,0,60,40.458,-3.7809
12280,12280.0.11:00.60/0,0,10,0,12,0,60,40.458,-3.7809
12308,12308.0.10:10.120/0,0,9,10,11,10,120,40.392,-3.7633
12310,12310.0.10:00.120/0,0,9,0,11,0,120,40.399,-3.7749
12312,12312.0.12:45.120/0,0,7,0,20,0,120,40.404,-3.7587
12319,12319.0.13:00.120/0,0,12,0,14,0,120,40.37,-3.4835
12320,12320.0.07:50.60/0,0,7,0,8,50,60,40.467,-3.7217
12334,12334.0.11:15.90/0,0,10,15,12,15,90,40.403,-3.8996
12334,12334.0.08:00.60/0,0,7,0,9,0,60,40.403,-3.8996
12341,12341.0.13:30.120/0,0,7,0,20,0,120,40.463,-3.7154
12353,12353.0.08:30.120/0,0,7,0,20,0,120,40.409,-3.6988
12356,12356.0.09:10.120/0,0,8,10,10,10,120,40.402,-3.7491
12358,12358.0.07:55.60/0,0,7,0,8,55,60,40.41,-3.6992
12366,12366.0.10:10.120/0,0,7,0,20,0,120,40.38,-3.7717
12376,12376.0.13:30.120/0,0,12,30,14,30,120,40.396,-3.7466
12381,12381.0.11:50.90/0,0,10,50,12,50,90,40.337,-3.8154
12409,12409.0.13:30.60/0,0,12,30,14,30,60,40.409,-3.7073
12409,12409.0.08:00.60/0,0,7,0,9,0,60,40.409,-3.7073
12409,12409.0.18:45.30/0,0,17,45,19,45,30,40.409,-3.7073
12410,12410.0.10:45.90/0,0,7,0,20,30,90,40.415,-3.7083
12460,12460.0.11:50.120/0,0,10,50,12,50,120,40.412,-3.7138
12467,12467.0.12:00.120/0,0,7,0,20,0,120,40.417,-3.7003
12478,12478.0.09:00.120/0,0,7,0,20,0,120,40.388,-3.7583
12487,12487.0.11:00.60/0,0,10,0,12,0,60,40.436,-3.71
12493,12493.0.09:05.30/0,0,8,5,10,5,30,40.411,-3.7053
12493,12493.0.14:00.30/0,0,13,0,15,0,30,40.411,-3.7053
12509,12509.0.08:00.120/0,0,7,0,20,0,120,40.465,-3.7176
12534,12534.0.13:00.120/0,0,12,0,14,0,120,40.407,-3.7243
12543,12543.0.20:00.30/0,0,19,0,21,0,30,40.408,-3.6971
12543,12543.0.10:30.60/0,0,9,30,11,30,60,40.408,-3.6971
12543,12543.0.15:20.30/0,0,14,20,16,20,30,40.408,-3.6971
12556,12556.0.09:00.120/0,0,7,0,20,0,120,40.444,-3.6973
12566,12566.0.08:30.30/0,0,7,30,9,30,30,40.442,-3.7041
12566,12566.0.14:40.30/0,0,13,40,15,40,30,40.442,-3.7041
12567,12567.0.13:30.60/0,0,12,30,14,30,60,40.436,-3.7145
12575,12575.0.09:10.30/0,0,8,10,10,10,30,40.406,-3.7351
12577,12577.0.10:00.120/0,0,7,0,20,0,120,40.397,-3.7727
12582,12582.0.08:30.60/0,0,7,30,9,30,60,40.389,-3.761
12582,12582.0.10:20.120/0,0,9,20,11,20,120,40.389,-3.761
12590,12590.0.09:00.90/0,0,8,0,10,0,90,40.417,-3.7003
12600,12600.0.10:20.120/0,0,9,20,11,20,120,40.396,-3.7513
12605,12605.0.11:20.120/0,0,7,0,20,0,120,40.445,-3.7008
12606,12606.0.13:00.90/0,0,12,0,14,0,90,40.439,-3.7077
12609,12609.0.12:35.120/0,0,11,35,13,35,120,40.442,-3.7041
12613,12613.0.09:10.60/0,0,7,0,21,0,60,40.375,-3.773
12614,12614.0.15:00.30/0,0,14,0,16,0,30,40.41,-3.7036
12614,12614.0.15:00.30/1,0,14,0,16,0,30,40.41,-3.7036
12614,12614.0.07:55.30/0,0,7,0,8,55,30,40.41,-3.7036
12614,12614.0.07:55.30/1,0,7,0,8,55,30,40.41,-3.7036
12614,12614.0.20:20.30/0,0,19,20,21,20,30,40.41,-3.7036
12614,12614.0.20:20.30/1,0,19,20,21,20,30,40.41,-3.7036
12642,12642.0.09:40.60/0,0,8,40,10,40,60,40.417,-3.7003
12642,12642.0.10:40.120/0,0,9,40,11,40,120,40.417,-3.7003
12660,12660.0.09:00.120/0,0,7,0,20,0,120,40.428,-3.7334
12662,12662.0.09:30.60/0,0,8,30,10,30,60,40.396,-3.7459
12662,12662.0.21:00.60/0,0,20,0,21,0,60,40.396,-3.7459
12683,12683.0.09:00.180/0,0,8,0,10,0,180,40.395,-3.7624
12692,12692.0.08:00.120/0,0,7,0,20,0,120,40.396,-3.7513
12706,12706.0.13:15.90/0,0,7,0,20,30,90,40.403,-3.7576
12716,12716.0.11:20.120/0,0,10,20,12,20,120,40.393,-3.7581
12721,12721.0.10:50.60/0,0,9,50,11,50,60,40.392,-3.7611
12749,12749.0.12:00.120/0,0,7,0,20,0,120,40.438,-3.713
12750,12750.0.08:30.60/0,0,7,0,21,0,60,40.435,-3.7143
12762,12762.0.07:45.60/0,0,7,0,8,45,60,40.434,-3.7009
12765,12765.0.08:20.120/0,0,7,20,9,20,120,40.438,-3.6996
12777,12777.0.08:30.90/0,0,7,0,20,30,90,40.411,-3.6996
12795,12795.0.09:10.120/0,0,8,10,10,10,120,40.436,-3.7072
12800,12800.0.07:00.30/0,0,7,0,8,0,30,40.432,-3.7214
12800,12800.0.20:00.60/0,0,19,0,21,0,60,40.432,-3.7214
12800,12800.0.20:00.60/1,0,19,0,21,0,60,40.432,-3.7214
12805,12805.0.10:50.120/0,0,9,50,11,50,120,40.417,-3.7003
12825,12825.0.14:30.30/0,0,13,30,15,30,30,40.393,-3.7557
12825,12825.0.14:15.30/0,0,13,15,15,15,30,40.393,-3.7557
12825,12825.0.10:00.30/0,0,9,0,11,0,30,40.393,-3.7557
12825,12825.0.10:00.30/1,0,9,0,11,0,30,40.393,-3.7557
12833,12833.0.10:10.60/0,0,9,10,11,10,60,40.417,-3.7003
12837,12837.0.10:15.120/0,0,9,15,11,15,120,40.403,-3.7494
12840,12840.0.12:00.120/0,0,11,0,13,0,120,40.417,-3.7003
12874,12874.0.08:30.120/0,0,7,0,20,0,120,40.438,-3.6956
12898,12898.0.12:20.120/0,0,11,20,13,20,120,40.405,-3.7488
12901,12901.0.12:10.60/0,0,11,10,13,10,60,40.41,-3.7015
12916,12916.0.09:30.120/0,0,7,0,20,0,120,40.435,-3.703
12926,12926.0.08:30.120/0,0,7,30,9,30,120,40.376,-3.7711
12931,12931.0.11:50.120/0,0,7,0,20,0,120,40.376,-3.7708
12955,12955.0.10:10.120/0,0,7,0,20,0,120,40.387,-3.7577
12958,12958.0.08:15.120/0,0,7,15,9,15,120,40.347,-3.7096
12985,12985.0.08:00.120/0,0,7,0,20,0,120,40.417,-3.7003
12997,12997.0.09:00.120/0,0,8,0,10,0,120,40.41,-3.7277
13000,13000.0.09:00.120/0,0,8,0,10,0,120,40.41,-3.6978
13020,13020.0.09:00.120/0,0,7,0,20,0,120,40.407,-3.6993
13044,13044.0.08:00.60/0,0,7,0,9,0,60,40.41,-3.7082
13080,13080.0.11:50.120/0,0,7,0,20,0,120,40.417,-3.7003
13111,13111.0.11:20.120/0,0,7,0,20,0,120,40.444,-3.7006
13126,13126.0.12:20.120/0,0,7,0,20,0,120,40.396,-3.7513
13129,13129.0.20:45.30/0,0,19,45,21,30,30,40.402,-3.7455
13129,13129.0.09:00.60/0,0,8,0,10,0,60,40.402,-3.7455
13130,13130.0.12:20.60/0,0,11,20,13,20,60,40.417,-3.7003
13139,13139.0.10:30.120/0,0,9,30,11,30,120,40.464,-3.7179
13149,13149.0.08:00.120/0,0,7,0,20,0,120,40.412,-3.7104
13152,13152.0.13:00.120/0,0,12,0,14,0,120,40.409,-3.7295
13160,13160.0.15:35.30/0,0,14,35,16,35,30,40.431,-3.7359
13160,13160.0.18:00.30/0,0,17,0,19,0,30,40.431,-3.7359
13160,13160.0.10:00.30/0,0,9,0,11,0,30,40.431,-3.7359
13163,13163.0.09:00.120/0,0,8,0,10,0,120,40.436,-3.7024
13175,13175.0.08:00.60/0,0,7,0,9,0,60,40.438,-3.6994
13175,13175.0.13:45.60/0,0,12,45,14,45,60,40.438,-3.6994
13179,13179.0.16:30.60/0,0,16,30,16,30,60,40.408,-3.7322
13179,13179.0.07:45.60/0,0,7,45,7,45,60,40.408,-3.7322
13202,13202.0.09:10.30/0,0,8,10,10,10,30,40.4,-3.6456
13234,13234.0.13:10.120/0,0,12,10,14,10,120,40.424,-3.7251
13236,13236.0.09:10.120/0,0,8,10,10,10,120,40.378,-3.7741
13246,13246.0.12:25.120/0,0,7,0,20,0,120,40.409,-3.7053
13248,13248.0.11:10.120/0,0,7,0,20,0,120,40.417,-3.7003
13249,13249.0.13:25.90/0,0,7,0,20,30,90,40.408,-3.7044
13251,13251.0.17:35.30/0,0,17,35,17,35,30,40.408,-3.7044
13251,13251.0.17:35.30/1,0,17,35,17,35,30,40.408,-3.7044
13251,13251.0.07:45.30/0,0,7,45,7,45,30,40.408,-3.7044
13257,13257.0.12:50.90/0,0,11,50,13,50,90,40.425,-3.6996
13258,13258.0.08:00.60/0,0,7,0,9,0,60,40.423,-3.6995
13275,13275.0.10:30.120/0,0,7,0,20,0,120,40.417,-3.7003
13286,13286.0.11:00.120/0,0,10,0,12,0,120,40.409,-3.7295
13290,13290.0.11:45.90/0,0,7,0,20,30,90,40.417,-3.7086
13292,13292.0.07:15.60/0,0,7,0,8,15,60,40.392,-3.7526
13306,13306.0.12:40.90/0,0,11,40,13,40,90,40.408,-3.7032
13319,13319.0.11:00.90/0,0,10,0,12,0,90,40.39,-3.7633
13321,13321.0.14:05.60/0,0,13,5,15,5,60,40.392,-3.7611
13321,13321.0.10:40.60/0,0,9,40,11,40,60,40.392,-3.7611
13324,13324.0.08:00.120/0,0,7,0,20,0,120,40.409,-3.7119
13346,13346.0.12:40.120/0,0,12,40,12,40,120,40.411,-3.7326
13349,13349.0.09:00.120/0,0,7,0,20,0,120,40.405,-3.7373
13357,13357.0.10:10.60/0,0,9,10,11,10,60,40.417,-3.7003
13361,13361.0.13:20.120/0,0,7,0,20,0,120,40.379,-3.7635
13368,13368.0.12:00.120/0,0,7,0,20,0,120,40.547,-3.3794
13382,13382.0.08:30.120/0,0,7,30,9,30,120,40.417,-3.7003
13400,13400.0.13:30.90/0,0,12,30,14,30,90,40.408,-3.7026
13417,13417.0.09:30.180/0,0,8,30,10,30,180,40.429,-3.7214
13445,13445.0.08:00.60/0,0,7,0,9,0,60,40.436,-3.7105
13452,13452.0.11:00.120/0,0,10,0,12,0,120,40.408,-3.7411
13454,13454.0.13:20.120/0,0,12,20,14,20,120,40.408,-3.7354
13456,13456.0.12:30.120/0,0,11,30,13,30,120,40.43,-3.7007
13457,13457.0.08:15.120/0,0,7,15,9,15,120,40.417,-3.7003
13459,13459.0.12:20.90/0,0,7,0,20,30,90,40.425,-3.7019
